id,source_url,business_name,business_name_ar,category_slug,category_ar,city_slug,governorate_ar,phone,email,website,facebook_url,address,address_ar,raw_html_hash,source_tier,scraped_at,matched_facets
121,"https://yellowpages.com.eg/en/profile/al-joker-factory-for-paints,-building-chemicals-and-ready-daharaa-mortar/688696","Al Joker Factory for Paints, Building Chemicals and Ready Daharaa Mortar",مصنع الجوكر للدهانات وكيماويات البناء والدهارة الجاهزة,,,alexandria,,0121-0008-614,,,https://www.facebook.com/profile.php?id=100063637642739,", Om zeghyo, Alexandria                                                    Beside Abo Zeid Warehouse",", ام زغيو, الاسكندرية                                                    بجوار مخازن أبو زيد",7830a4d864447fb357fac3c728277144,1,2026-05-12T19:19:22.651372+00:00,"category: Construction, city: Alexandria, keyword: مصنع"
120,https://yellowpages.com.eg/en/profile/al-hoda-factory/98531,Al Hoda Factory,مصنع الهدى,,,cairo,,"02-2528-2080, 02-2524-5206, 0128-1323-393",,,,"63 Ahmed Abd El Baky St., Dar el salam, Cairo","63 ش أحمد عبد الباقى, دار السلام, القاهرة",659abf944c8f2c58ca21f029397fc06a,1,2026-05-12T19:19:12.701422+00:00,"category: Tailors, city: Cairo, keyword: مصنع"
117,https://yellowpages.com.eg/en/profile/al-fath-electroplating/545639,Al Fath Electroplating,مصنع الفتح لطلاء المعادن,,,giza,,"0114-8484-626, 0100-6241-323",,,http://www.facebook.com/Alfath2018/,"Plot 124, , Extension Of 6th Industrial Zone, 6th of october, Giza","قطعة 124 -  - امتداد المنطقة الصناعية السادسة, السادس من اكتوبر, الجيزة",96898e4bd55fcc810e4725b458290085,1,2026-05-12T19:18:34.938490+00:00,"category: Chemicals, city: Giza, keyword: مصنع"
116,https://yellowpages.com.eg/en/profile/al-falaki-printed-bags-factory/638928,Al Falaki Printed Bags Factory,مصنع الفلكى للاكياس المطبوعة,,,alexandria,,"0122-9011-176, 0101-0745-050",,https://www.alfalaki-eg.com/,https://www.facebook.com/falakyfactory/,"El Basl St, El Falaki - Elras Elsodaa, Sidi beshr kebly, Alexandria                                                    Beside El Basl Factory","ش البصل, الفلكى - الرأس السوداء, سيدى بشر قبلى, الاسكندرية                                                    بجوار مصنع البصل",45e7f8e86ef85220d488862b04ac3e9f,1,2026-05-12T19:18:29.919832+00:00,"category: Packaging, city: Alexandria, keyword: مصنع"
114,https://yellowpages.com.eg/en/profile/al-eatemad-factory-for-rubber-&-plastic/437991,Al Eatemad Factory For Rubber & Plastic,مصنع الاعتماد للكوتشوك والبلاستيك,,,cairo,,"02-2422-3850, 0100-9331-701, 0122-3193-573, 0122-3193-583, 02-2426-9239",,https://aleatemad.weebly.com/,https://www.facebook.com/aleatemad/,"6 Abdel Rasoul Ibrahim St., Off Sharekat El Petrol St., Wayli, Cairo","6 ش عبد الرسول ابراهيم, متفرع من ش شركات البترول, الوايلى, القاهرة",532fd02a556c02f79caea5184333db9d,1,2026-05-12T19:18:08.843395+00:00,"category: Construction, city: Cairo, keyword: مصنع"
110,https://yellowpages.com.eg/en/profile/al-badaha-factory-for-marbles/408131,Al Badaha Factory For Marbles,مصنع البداهة للرخام الصناعى,,,giza,,0112-2277-741,,http://www.albadaha.com/,,"2nd Industrial Zone, 6th of october, Giza                                                    Behind Universal Factory","المنطقة الصناعية الثانية, السادس من اكتوبر, الجيزة                                                    خلف مصنع يونيفرسال",daaa3493d09c7658c03786642f961b94,1,2026-05-12T19:17:21.909587+00:00,"category: Marble and Granite, city: Giza, keyword: مصنع"
107,https://yellowpages.com.eg/en/profile/al-asr-factory/664287,Al Asr Factory,مصنع العصر لتصنيع وطباعة الشنط والاكياس القماش,,,alexandria,,0102-3305-575,,,,"45 St., International Rd.,, El asafra, Alexandria                                                    Beside Abou Amin Warehouse For Iron & Cement","ش 45 الطريق الدولى, العصافرة, الاسكندرية                                                    بجوار مخزن ابو امين للحديد و الاسمنت",1ac562bf7d2b52726c5f74b381044975,1,2026-05-12T19:16:40.476376+00:00,"category: Plastic & Rubber, city: Alexandria, keyword: مصنع"
106,https://yellowpages.com.eg/en/profile/al-aseil-factory/120771,Al Aseil Factory,مصنع الاصيل,,,alexandria,,"03-3828-985, 03-3828-985",,,,"5 Orfy Pasha St., Sporting, Alexandria                                                    Near To Louzan Factory","5 ش عرفى باشا, سبورتنج, الاسكندرية                                                    قريب من مصنع لوزان",3eedc53945c3be58106a4be1ab657b45,1,2026-05-12T19:16:25.330928+00:00,"category: Clothing Factories & Wholesalers, city: Alexandria, keyword: مصنع"
105,https://yellowpages.com.eg/en/profile/al-ard-for-chemicals-&-sulphonic-production-factory/688013,Al Ard For Chemicals & Sulphonic Production Factory,مصنع الارض للكيماويات وانتاج السلفونيك,,,alexandria,,"0111-7377-811, 0102-2502-367, 03-3422-418",,,https://m.facebook.com/profile.php?id=100071139795931,"Petrochemicals Rd., Abdel Kader Entrance, Amreya, Alexandria                                                    Beside Masged El Liby","طريق طريق البتروكيماويات, مدخل عبد القادر, العامرية, الاسكندرية                                                    بجوار مسجد الليبى",01701bebb3c7ed90a91505a35a2137c2,1,2026-05-12T19:16:10.575546+00:00,"category: Chemicals, city: Alexandria, keyword: مصنع"
104,https://yellowpages.com.eg/en/profile/al-andalusia-factory-for-detergents-&-sulphonic-acid/486755,Al Andalusia Factory For Detergents & Sulphonic Acid,مصنع الاندلسية للمنظفات وحامض السلفونيك,,,alexandria,,"0112-3838-542, 03-4590-609, 0112-6210-096",,,https://www.facebook.com/p/%D8%A7%D9%84%D8%A3%D9%86%D8%AF%D9%84%D8%B3%D9%8A%D8%A9-%D9%84%D9%84%D8%B5%D9%86%D8%A7%D8%B9%D8%A7%D8%AA-%D8%A7%D9%84%D9%83%D9%8A%D9%85%D8%A7%D9%88%D9%8A%D8%A9-100063837321024/,"Unit 7, Chamber 12, Small Industries Complex, 2nd Industrial Zone, Borg el arab, Alexandria","وحدة 7, عنبر 12 - مجمع الصناعات الصغيرة - المنطقة الصناعية الثانية, برج العرب, الاسكندرية",e04f27900b660ab095bc005470fce2d3,1,2026-05-12T19:16:02.563595+00:00,"category: Chemicals, city: Alexandria, keyword: مصنع"
101,https://yellowpages.com.eg/en/profile/al-ahlya-factory-for-rubber-&-plastic/63653,Al Ahlya Factory For Rubber & Plastic,مصنع كاوتشوك وبلاستيك الاهلية,,,cairo,,"02-4215-5570, 0122-2406-041, 02-4215-5570",,http://www.elahleyarubber.com/,,"Km 16,, Cairo alex. agr. rd., Kaliobeya                                                    Near To Qalioub Bridge","كم 16 -, طريق القاهرة الاسكندرية الزراعى, القليوبية                                                    قريب من كوبرى قليوب",6381d5c9e83dc396166d255f84c8e6c6,1,2026-05-12T19:15:35.146142+00:00,"category: Plastic & Rubber, city: Cairo, keyword: مصنع"
100,https://yellowpages.com.eg/en/profile/aklir-factory-for-chandeliers/187145,Aklir Factory For Chandeliers,مصنع اكلير للنجف,,,cairo,,"02-2590-6509, 02-2588-0967",,,,"8 Kamal El Din El Husseiny St., El mousky, Cairo                                                    Near To El Shawazleya Mosque","8 ش كمال الدين الحسينى, الموسكى, القاهرة                                                    قريب من جامع الشواذلية",111e80bbbfdf538ff1880e9826a5c0d1,1,2026-05-12T19:15:25.284798+00:00,"category: Lamps, Chandeliers and Lighting Systems, city: Cairo, keyword: مصنع"
99,https://yellowpages.com.eg/en/profile/akka-factory-for-clothes/222328,Akka Factory For Clothes,مصنع اكا للملابس,,,alexandria,,03-5530-510,,,,"amin khairat el ghandour st.  off el bekbashy el essawy st., Miami, Alexandria","ش امين خيرت الغندور  متفرع من ش البكباشى العيسوى, ميامى, الاسكندرية",b49b91933d9fe592032b5a88d4b91f35,1,2026-05-12T19:15:15.780023+00:00,"category: Clothing Factories & Wholesalers, city: Alexandria, keyword: مصنع"
96,https://yellowpages.com.eg/en/profile/aircraft-factory-_-arab-organization-for-industry/51453,Aircraft Factory - Arab Organization For Industry,مصنع الطائرات - الهيئة العربية للتصنيع,,,cairo,,"02-2816-1411, 02-2710-1146, 02-2710-1138, 02-2710-1119, 02-2710-1114, 02-2710-1279",,,,"2 Omar Ibn Abdel Aziz St., Helwan, Cairo                                                    In Front Of El Nasr Hospital For Health Insurance","2 ش عمر بن عبد العزيز, حلوان, القاهرة                                                    امام مستشفى النصر للتأمين الصحى",34720925abb5ece0f1583879b21b7696,1,2026-05-12T19:14:36.344703+00:00,"category: Aircrafts, city: Cairo, keyword: مصنع"
95,https://yellowpages.com.eg/en/profile/ain-shams-factory-for-medical-machines/169476,Ain Shams Factory For Medical Machines,مصنع عين شمس للالات الطبية,,,cairo,,"02-2642-4703, 0100-5049-265",,,,"6 Aly Pasha El Lallah St., Ain shams, Cairo                                                    Beside Yasser Pharmacy","6 ش على باشا اللاله, عين شمس, القاهرة                                                    بجوار صيدلية ياسر",40d2ec7bc5341db72ca0d6ebac286cd0,1,2026-05-12T19:14:24.550927+00:00,"category: Medical Equipments, city: Cairo, keyword: مصنع"
94,https://yellowpages.com.eg/en/profile/ahram-factory-for-brushes-&-industry/25371,Ahram Factory For Brushes & Industry,مصنع الاهرام للفرش والصناعة,,,alexandria,,"03-3936-426, 03-3936-426",,,,"5 El Genina St., Al laban, Alexandria","5 ش الجنينة, اللبان, الاسكندرية",335dbf87401d3ae822734494af9e9346,1,2026-05-12T19:14:07.025312+00:00,"category: Paint and Coating, city: Alexandria, keyword: مصنع"
93,https://yellowpages.com.eg/en/profile/ahmed-said-factory-for-tents/679816,Ahmed Said Factory For Tents,مصنع احمد سعيد للتند,,,cairo,,"0122-4802-439, 0111-9754-905",,,https://www.facebook.com/ahmeds3edd/,", ., Dar el salam, Cairo",", ., دار السلام, القاهرة",880954067f747f321684554fd9f1d605,1,2026-05-12T19:13:50.556855+00:00,"category: Tents, Awnings & Canopies, city: Cairo, keyword: مصنع"
91,https://yellowpages.com.eg/en/profile/ahmed-hussein-factory/547024,Ahmed Hussein Factory,مصنع احمد حسين,,,giza,,"02-3708-0873, 0100-6418-882, 02-3709-4462",,,,"15 Hamdy Mansour St.  Off El Baragil Rd., El baragil, Giza","15 ش حمدى منصور  متفرع من طريق البراجيل, البراجيل, الجيزة",50108e4cbf94511f278c730d4f004a9a,1,2026-05-12T19:13:26.559957+00:00,"category: Clothing Factories & Wholesalers, city: Giza, keyword: مصنع"
90,https://yellowpages.com.eg/en/profile/ahmed-hamada-factory/14802,Ahmed Hamada Factory,مصنع احمد حمادة محمد,,,cairo,,"02-2590-5163, 0122-2129-164, 0100-0052-603, 02-2590-5163",,,,"45 Darb Moustafa St.   Off El Geish St., El mousky, Cairo","45 ش درب مصطفى  من ش الجيش, الموسكى, القاهرة",01ec9b5e4bf1d331aefbf0b8cdc2d715,1,2026-05-12T19:13:09.880297+00:00,"category: Carton & Corrugated Products, city: Cairo, keyword: مصنع"
89,"https://yellowpages.com.eg/en/profile/afifi-factory-for-furniture,-kitchens-and-wooden-disks/688521","Afifi Factory For Furniture, Kitchens And Wooden Disks",مصنع عفيفى للأثاث والمطابخ والمكاتب الخشبية,,,alexandria,,"0127-0335-255, 03-4599-489, 0100-2205-908",,https://www.afifiwood.com/,,", 2nd Industrial Zone, New borg el arab, Alexandria",", المنطقة الصناعية الثانية, برج العرب الجديدة, الاسكندرية",0c65bd15835d00b1b08f4d7be6ec0b75,1,2026-05-12T19:12:51.759144+00:00,"category: Home, Office and Garden Furniture, city: Alexandria, keyword: مصنع"
88,https://yellowpages.com.eg/en/profile/affat-leather-factory/641757,Affat Leather Factory,مصنع عفت ليزر,,,cairo,,"0103-3400-752, 0122-7492-423, 0114-0590-693",,,https://www.facebook.com/Affat-Leather-Factory-100959114865005/,"Plot 278, El Alf Masnaa Area, 5th Compound, New cairo, Cairo","قطعة 278, منطقة الألف مصنع, التجمع الخامس, القاهرة الجديدة, القاهرة",164b2dd7fadf2e3727103c3849a55942,1,2026-05-12T19:12:36.903962+00:00,"category: Shoes & Bags Retail, city: Cairo, keyword: مصنع"
87,https://yellowpages.com.eg/en/profile/adel-halim-&-co.-factory-for-plastic-production/143080,Adel Halim & Co. Factory For Plastic Production,مصنع عادل حليم وشركاه لتصنيع البلاستيك,,,cairo,,"02-2186-0285, 0122-3150-192, 02-2186-0285",,,,"El Damaty St.  Off Masjed El Rahman St., Gesr el suez, Cairo","ش الدماطى  متفرع من ش مسجد الرحمن, جسر السويس, القاهرة",cda5237b2b0be1ec2e05bbfe4c148407,1,2026-05-12T19:12:29.112972+00:00,"category: Plastic & Rubber, city: Cairo, keyword: مصنع"
84,https://yellowpages.com.eg/en/profile/abouna-factory-for-clothes/437380,Abouna Factory For Clothes,مصنع ابونا للملابس,,,giza,,0127-7501-079,,,,"Souk El Gomla St., Haram City, 6th of october, Giza                                                    Behind Egyptian Media Production City - EMPC","ش سوق الجملة, هرم سيتى, السادس من اكتوبر, الجيزة                                                    خلف مدينة الانتاج الاعلامى",2a0155c3cb552f496f2aff20b341f9bf,1,2026-05-12T19:11:42.603241+00:00,"category: Clothing Shops, city: Giza, keyword: مصنع"
83,https://yellowpages.com.eg/en/profile/abouna-factory/101917,Abouna Factory,مصنع ابونا,,,giza,,02-3355-6852,,,,"8 Saad Tawfiq St., Imbaba, Giza","8 ش سعد توفيق, امبابة, الجيزة",b848ecab4fdfd8a4d8d358d1a2529878,1,2026-05-12T19:11:22.716330+00:00,"category: Tailors, city: Giza, keyword: مصنع"
81,https://yellowpages.com.eg/en/profile/abou-simbel-engineering-factory-for-metals/352682,Abou Simbel Engineering Factory For Metals,مصنع ابو سمبل الهندسى للمعادن,,,cairo,,0111-5567-771,,,,"., Industrial Zone, New cairo, Cairo","., المنطقة الصناعية, القاهرة الجديدة, القاهرة",25e1547fa0048ed6317155687e482b07,1,2026-05-12T19:10:54.445193+00:00,"category: Metal Products and Machinery, city: Cairo, keyword: مصنع"
80,https://yellowpages.com.eg/en/profile/abou-sherif-factory/556499,Abou Sherif Factory,مصنع ابو شريف,,,giza,,0111-1265-801,,,,"13 Abdel Fattah Abou Omayra St., El Moatamedeya Village, Kerdasa, Giza","13 ش عبد الفتاح ابو عميرة - قرية المعتمدية, كرداسة, الجيزة",59e9044cfb5826d2490acac845991d27,1,2026-05-12T19:10:41.499730+00:00,"category: Medical Equipments, city: Giza, keyword: مصنع"
78,https://yellowpages.com.eg/en/profile/abou-shady-factory/24420,Abou Shady Factory,مصنع ابو شادى,,,alexandria,,"03-3926-689, 0100-2748-672",,,,"25 El Nabi Daniel St., El attarin, Alexandria                                                    Beside El Nabi Daniel Mosque","25 ش النبى دانيال, العطارين, الاسكندرية                                                    بجوار مسجد النبى دانيال",b4475bcb8e832acf524a707f0c01099b,1,2026-05-12T19:10:09.159001+00:00,"category: Armories, Guns & Ammunition, city: Alexandria, keyword: مصنع"
77,https://yellowpages.com.eg/en/profile/abou-saleh-factory/560948,Abou Saleh Factory,مصنع ابو صالح,,,giza,,"0100-0231-817, 0100-5853-036",,,,"22 Saad Zaghloul St., Kerdasa, Giza","22 ش سعد زغلول, كرداسة, الجيزة",246c6910f503e0acc9bcf21788887f03,1,2026-05-12T19:09:55.857326+00:00,"category: Clothing Shops, city: Giza, keyword: مصنع"
74,https://yellowpages.com.eg/en/profile/abou-houl-factory-for-marble/250894,Abou Houl Factory For Marble,مصنع ابو الهول للرخام,,,giza,,02-3584-8442,,,,"32 Gaafar St., Faisal, Giza","32 ش جعفر, فيصل, الجيزة",f56b1d81d445cf6737a974285d14dd7c,1,2026-05-12T19:09:14.746161+00:00,"category: Marble and Granite, city: Giza, keyword: مصنع"
72,https://yellowpages.com.eg/en/profile/abou-fares-factory-for-juices-&-ice-cream/651980,Abou Fares Factory For Juices & Ice Cream,مصنع ابوفارس للعصائر والايس كريم,,,alexandria,,"03-5192-220, 0102-1061-021, 0102-1066-030",,,https://www.facebook.com/abofares.juices/,"Alex Cairo Agriculture Rd., Abbis, Alexandria                                                    Entrance El Maahad El Diny","طريق اسكندرية القاهرة الزراعى, ابيس, الاسكندرية                                                    مدخل المعهد الدينى",d11fa9b6eb66efb6e2149061e2ed0b5e,1,2026-05-12T19:08:50.818932+00:00,"category: Food Producers and Equipment, city: Alexandria, keyword: مصنع"
67,https://yellowpages.com.eg/en/profile/abou-douma-factory/325649,Abou Douma Factory,مصنع ابو دومة,,,cairo,,0122-4145-249,,,,"5 Abdel Azim Masaud St., Ain shams, Cairo","5 ش عبد العظيم مسعود, عين شمس, القاهرة",abe1c00295b323d115035cd7b19d65ed,1,2026-05-12T19:07:35.686734+00:00,"category: Embroidery, city: Cairo, keyword: مصنع"
66,https://yellowpages.com.eg/en/profile/abou-ammar-factory/478007,Abou Ammar Factory,مصنع ابو عمار,,,cairo,,0112-3327-357,,,,"8 Mostafa El Sharqawy St. El Togareyeen Division, Gesr el suez, Cairo","8 ش مصطفى الشرقاوى  تقسيم التجاريين, جسر السويس, القاهرة",782cff994c5e7733255cce58ea7d3c6e,1,2026-05-12T19:07:19.138938+00:00,"category: Embroidery, city: Cairo, keyword: مصنع"
65,https://yellowpages.com.eg/en/profile/abou-al-ella-for-tiles-factory/264,Abou Al Ella For Tiles Factory,مصنع ابو العلا للبلاط,,,giza,,"02-3820-2181, 0122-2126-004, 02-3820-2181",,,,"Plot 232/3, , 2Nd Industrial Zone, 6th of october, Giza","القطعة 3/232 -  - المنطقة الصناعية الثانية, السادس من اكتوبر, الجيزة",2ffb1f7254b263912b29736a65df04d4,1,2026-05-12T19:07:04.275779+00:00,"category: Tiles, city: Giza, keyword: مصنع"
64,https://yellowpages.com.eg/en/profile/abou-ahmad-el-sabaa-factory/131193,Abou Ahmad El Sabaa Factory,مصنع ابو احمد السبع,,,giza,,"0100-5113-539, 02-3326-6615, 0111-2545-155, 0100-2288-001",,,,"1 El Central St.  Intersection Of Nahya St., Boulak el dakrour, Giza                                                    Beside We - Telecom Egypt","1 ش السنترال  تقاطع ش ناهيا, بولاق الدكرور, الجيزة                                                    بجوار وى - المصرية للاتصالات",271e4c66275e186d3ea3675adc0d8ab9,1,2026-05-12T19:06:49.595866+00:00,"category: Tiles, city: Giza, keyword: مصنع"
63,https://yellowpages.com.eg/en/profile/abo-sherif-factory-for-metal-pack/67615,Abo Sherif Factory For Metal Pack,مصنع ابو شريف للعبوات المعدنية,,,cairo,,"02-2702-0302, 02-2702-8956, 02-2702-0822, 02-2702-0822",,http://www.abosherif.com/,,"Industrial Zone, El bassateen, Cairo                                                    in Front Of el basateen police Station","المنطقة الصناعية, البساتين, القاهرة                                                    امام قسم شرطة البساتين",3ab6a930dd14ed8b0e3c892cda2ed4c4,1,2026-05-12T19:06:35.119856+00:00,"category: Packaging, city: Cairo, keyword: مصنع"
62,https://yellowpages.com.eg/en/profile/abna-el-saf-for-marble-&-granite-_-gamal-adly/393783,Abna El Saf For Marble & Granite - Gamal Adly,مصنع ابناء الصف للرخام والجرانيت - جمال عدلى,,,cairo,,"0127-7939-049, 0121-1139-208",,,,"El Sonny St., Industrial Zone - Shaq El Thoaban, Maadi, Cairo","ش السنى - المنطقة الصناعية - شق الثعبان, المعادى, القاهرة",7febb53386f8139af2748bc1ee66490d,1,2026-05-12T19:06:28.741351+00:00,"area: Maadi, category: Marble and Granite, city: Cairo, keyword: مصنع"
61,https://yellowpages.com.eg/en/profile/abdullah-factory-for-twisting-&-cotton-textile/133157,Abdullah Factory For Twisting & Cotton Textile,مصنع عبد الله للفتل الحراير والاقطان,,,cairo,,"02-2483-1687, 02-2482-1717, 0100-3415-712, 02-2483-1687",,,,"38 Zayed St., Industrial Zone, Abbasseya, Cairo                                                    Beside Taki Vita Co.","38 ش زايد - المنطقة الصناعية, عباسية, القاهرة                                                    بجوار شركة تاكى فايتا",6c81ce0309f2bf548569ef0555b1885d,1,2026-05-12T19:06:09.841270+00:00,"category: Textiles, city: Cairo, keyword: مصنع"
60,https://yellowpages.com.eg/en/profile/abdel-rahman-soliman-factory/267340,Abdel Rahman Soliman Factory,مصنع عبد الرحمن سليمان,,,cairo,,02-2590-5849,,,,"1 clot Bey st., Ataba, Cairo","1 ش كلوت بك, العتبة, القاهرة",2ae1251749c01f66c45c460deeffb3fb,1,2026-05-12T19:05:53.756645+00:00,"category: Clothing Factories & Wholesalers, city: Cairo, keyword: مصنع"
57,https://yellowpages.com.eg/en/profile/abbas-factory-for-furniture/155969,Abbas Factory For Furniture,مصنع عباس للموبيليات,,,cairo,,02-2202-6755,,,,"91 Shoubra St., Shoubra, Cairo                                                    In Front Of El Tawfiqeya Secondary School For Boys","91 ش شبرا, شبرا, القاهرة                                                    امام مدرسة التوفيقية الثانوية بنين",10467b9d59134463637d5ee7413997e8,1,2026-05-12T19:04:57.212314+00:00,"category: Home, Office and Garden Furniture, city: Cairo, keyword: مصنع"
55,https://yellowpages.com.eg/en/profile/a-one-factory/25217,A One Factory,مصنع ايه وان,,,alexandria,,03-3934-942,,,,"66 Moharram Bey St., Moharram bey, Alexandria","66 ش محرم بك, محرم بك, الاسكندرية",c0c6389166dfe088dead0f1083380b58,1,2026-05-12T19:04:35.312935+00:00,"category: Tailors, city: Alexandria, keyword: مصنع"
54,https://yellowpages.com.eg/en/profile/5m-factory-for-clothes/673935,5M Factory For Clothes,مصنع فايف ام للملابس,,,cairo,,0114-9262-310,,,https://www.facebook.com/faivemgomla,"10 Abou El Farag St., Road el farag, Cairo","10 ش ابو الفرج, روض الفرج, القاهرة",5732f61e894e766d404329aded05eb3c,1,2026-05-12T19:04:23.909436+00:00,"category: Clothing Shops, city: Cairo, keyword: مصنع"
53,https://yellowpages.com.eg/en/profile/4m-factory-for-cosmetics-&-detergents/627085,4M Factory For Cosmetics & Detergents,مصنع فور ام لمستحضرات التجميل والمنظفات,,,giza,,"0112-4552-220, 02-3824-2681, 0102-4272-609, 02-3824-2682, 02-3824-2680",,,https://www.facebook.com/4m.6october,"Plot 399, Extension Of 3rd Industrial Zone, Industrial Zone, 6th of october, Giza                                                    Beside Bernasos Stationery, Office Supplies & Surveying","القطعة 399, امتداد المنطقة الصناعية الثالثة, المنطقة الصناعية, السادس من اكتوبر, الجيزة                                                    بجوار برناسوس للادوات المكتبية والاجهزة المساحية",c281581d83e71f7f85336bdf16c6e3a4,1,2026-05-12T19:04:18.861803+00:00,"category: Cosmetics, city: Giza, keyword: مصنع"
52,https://yellowpages.com.eg/en/profile/4m-factory/115726,4M Factory,مصنع فور ام,,,alexandria,,"03-5346-622, 03-5346-622",,,,"40 Rd. 62, Sidi beshr kebly, Alexandria                                                    Near To RLS - El Rahman Language Schools","40 ش 62, سيدى بشر قبلى, الاسكندرية                                                    قريب من مدارس الرحمن الخاصة للغات",2b0797211bb96a187100bc7ffa89e04f,1,2026-05-12T19:04:13.433559+00:00,"category: Clothing Factories & Wholesalers, city: Alexandria, keyword: مصنع"
51,https://yellowpages.com.eg/en/profile/3m-factory-for-electrical-panels-manufacturing/690125,3M Factory For Electrical Panels Manufacturing,مصنع ثرى إم لتصنيع اللوحات الكهربائية,,,alexandria,,"0127-4442-246, 0120-2200-753, 03-4600-518",,https://www.3m-electricalpanels.com/,https://www.facebook.com/3mpanelselectrical,", 2nd Industrial Zone, Borg el arab, Alexandria",", المنطقة الصناعية الثانية, برج العرب, الاسكندرية",3dda09cbcdc8b09a29ff3a8615960d86,1,2026-05-12T19:03:59.672142+00:00,"category: Control Systems and Equipment, city: Alexandria, keyword: مصنع"
49,https://yellowpages.com.eg/en/profile/3-m-factory-for-clothes/647469,3 M Factory For Clothes,مصنع ثرى ام للملابس,,,cairo,,0114-7443-332,,,,"American Project Bldgs. Zaki Hawas St., 9th Neighbourhood, Helwan, Cairo                                                    Near To Dawoud Sons For Electric","عمارات المشروع الامريكى ش زكى حواس, المجاورة التاسعة, حلوان, القاهرة                                                    قريب من اولاد داود للكهرباء",2adeab9cebd7f17f07fc50b06f4e3bae,1,2026-05-12T19:03:39.718438+00:00,"category: Clothing Factories & Wholesalers, city: Cairo, keyword: مصنع"
45,https://yellowpages.com.eg/en/profile/el-watanya-for-agricultural-technology/561868,El Watanya For Agricultural Technology,مصنع الوطنية للتقنية الزراعية ومعدات مصانع الاعلاف,,,alexandria,,0103-0287-010,,http://www.elwtanya-eg.com/,,"Green View Towers - Bldg.5, El Malek St., EL MONTAZA, El montazah, Alexandria","ابراج جرين فيو - عمارة 5 - ش الملك, المنتزة, المنتزه, الاسكندرية",5cb9bcc35dad9012197760a734c201a5,1,2026-05-12T19:02:48.397745+00:00,"category: Animal Food, city: Alexandria, keyword: مصنع"
44,https://yellowpages.com.eg/en/profile/el-nemessy-factory-for-cement-products/591734,El Nemessy Factory For Cement Products,مصنع النميسى للمنتجات الاسمنتية,,,giza,,"0110-1772-445, 0102-2249-055, 02-3539-3118",,https://elnemessy-eg.com/,,"Misr Alex Desert Rd., Industrial Zone, Abou rawash, Giza","طريق مصر اسكندرية الصحراوى, المنطقة الصناعية, ابو رواش, الجيزة",d740829848361a8c5142e6e601452ce5,1,2026-05-12T19:02:41.233201+00:00,"category: Cement, Concrete, Gypsum & Brick, city: Giza, keyword: مصنع"
43,https://yellowpages.com.eg/en/profile/el-dawly-for-cables/185563,El Dawly For Cables,المصنع الدولى لتصنيع وتغليف وسحب الاسلاك الكهربائية,,,cairo,,"02-2591-1853, 0122-3125-178, 02-2591-1507, 02-2703-8940",,,,"62 Naguib El Rihany St., Downtown, Cairo","62 ش نجيب الريحانى, وسط البلد, القاهرة",277e746a8650e43022068f5210250a98,1,2026-05-12T19:02:32.572184+00:00,"category: Cable & Wire, city: Cairo, keyword: مصنع"
42,"https://yellowpages.com.eg/en/profile/arab-african-factory-for-engineering-industries,-zippers-&-springs/366508","Arab African Factory For Engineering Industries, Zippers & Springs",المصنع العربى الافريقى للصناعات الهندسية للسوست واليايات,,,giza,,"0100-9003-245, 0100-9003-245, 0100-1271-228, 02-2514-7919",,,http://www.facebook.com/%D8%A7%D9%84%D9%85%D8%B5%D9%86%D8%B9-%D8%A7%D9%84%D8%B9%D8%B1%D8%A8%D9%89-%D8%A7%D9%84%D8%A3%D9%81%D8%B1%D9%8A%D9%82%D9%89-%D9%84%D9%84%D8%B5%D9%86%D8%A7%D8%B9%D8%A7%D8%AA-%D8%A7%D9%84%D9%87%D9%86%D8%AF%D8%B3%D9%8A%D8%A9-217016575010843/,"Plot 18, , 4th Industrial Zone, Jordan Complex, 6th of october, Giza                                                    In Front Of Security Office","قطعة 18 -  - المنطقة الصناعية الرابعة - مجمع الاردنية, السادس من اكتوبر, الجيزة                                                    امام مكتب الامن",b29aaed1144cd69078e9a56ec9b6e669,1,2026-05-12T19:02:20.656981+00:00,"category: Turning, city: Giza, keyword: مصنع"
40,https://yellowpages.com.eg/en/profile/harmouch-tiles-factory/4308,Harmouch Tiles Factory,مصنع بلاط هرموش,,,cairo,,"02-2182-0396, 0122-6690-388, 02-2182-0071, 02-2182-0156",,http://www.harmouch.com/,https://www.facebook.com/HarmouchTiles/,"Km 17, Extension Of Gesr El Suez St., Industrial Zone, Cairo ism. desert rd., Cairo                                                    Beside Qebaa Metro Station","كم 17, امتداد ش جسر السويس - المنطقة الصناعية, طريق مصر الاسماعيلية الصحراوى, القاهرة                                                    بجوار محطة مترو قباء",dbae60a00860b11b6d67a0268b217e16,1,2026-05-12T19:02:06.906570+00:00,"category: Cement, Concrete, Gypsum & Brick, city: Cairo, keyword: Sidewalk Tiles, keyword: Tile, keyword: مصنع"
